datetime_utc,health_factor
2025-10-20 04:00:00+00:00,0.9901945732361259
2025-10-20 05:00:00+00:00,0.9962048528870517
2025-10-20 06:00:00+00:00,1.0033487046098424
2025-10-20 07:00:00+00:00,1.0033902461637774
2025-10-20 08:00:00+00:00,1.0032019163711934
2025-10-20 09:00:00+00:00,0.9971130434391715
2025-10-20 10:00:00+00:00,0.9965016518342709
2025-10-20 11:00:00+00:00,0.991679204789117
2025-10-20 12:00:00+00:00,0.995330633047627
2025-10-20 13:00:00+00:00,0.9940653661727077
2025-10-20 14:00:00+00:00,0.9937597143453234
2025-10-20 15:00:00+00:00,0.9959628948432896
2025-10-20 16:00:00+00:00,0.9896128416911848
