datetime_utc,health_factor
2025-09-28 02:00:00+00:00,0.8190030856628996
2025-09-28 03:00:00+00:00,0.8190423564567262
2025-09-28 04:00:00+00:00,0.8193785799307282
2025-09-28 05:00:00+00:00,0.818915146895676
2025-09-28 06:00:00+00:00,0.8180946504946499
2025-09-28 07:00:00+00:00,0.8187613483295332
2025-09-28 08:00:00+00:00,0.8189440346714346
2025-09-28 09:00:00+00:00,0.8199254640634568
2025-09-28 10:00:00+00:00,0.8194534425020198
2025-09-28 11:00:00+00:00,0.8172520943595414
2025-09-28 12:00:00+00:00,0.8181405130934869
2025-09-28 13:00:00+00:00,0.8174586659674591
2025-09-28 14:00:00+00:00,0.8197634348357313
2025-09-28 15:00:00+00:00,0.8214404835671079
2025-09-28 16:00:00+00:00,0.8220134422634023
2025-09-28 17:00:00+00:00,0.8240120118475602
2025-09-28 18:00:00+00:00,0.8239782008647948
2025-09-28 19:00:00+00:00,0.8243516236395517
2025-09-28 20:00:00+00:00,0.8253228109517364
2025-09-28 21:00:00+00:00,0.8282780214324772
2025-09-28 22:00:00+00:00,0.8277160600274539
2025-09-28 23:00:00+00:00,0.8366702022343178
2025-09-29 00:00:00+00:00,0.837950889630061
2025-09-29 01:00:00+00:00,0.8395776380169516
2025-09-29 02:00:00+00:00,0.8364258914381307
2025-09-29 03:00:00+00:00,0.8359046584997553
2025-09-29 04:00:00+00:00,0.8352730745407049
2025-09-29 05:00:00+00:00,0.836608092859016
2025-09-29 06:00:00+00:00,0.8356982114606069
2025-09-29 07:00:00+00:00,0.835395896396858
2025-09-29 08:00:00+00:00,0.8366858258341777
2025-09-29 09:00:00+00:00,0.8385288413526669
2025-09-29 10:00:00+00:00,0.8383514909565397
2025-09-29 11:00:00+00:00,0.838446838365991
2025-09-29 12:00:00+00:00,0.838350493059899
2025-09-29 13:00:00+00:00,0.8379615730485369
2025-09-29 14:00:00+00:00,0.8468216380342433
2025-09-29 15:00:00+00:00,0.8529480871735345
2025-09-29 16:00:00+00:00,0.8508603179512473
2025-09-29 17:00:00+00:00,0.8502940695557845
