datetime_utc,health_factor
2025-10-27 16:00:00+00:00,0.4816359829137734
2025-10-27 17:00:00+00:00,0.48533076962243904
2025-10-27 18:00:00+00:00,0.48585066377234615
2025-10-27 19:00:00+00:00,0.4854499175134099
2025-10-27 20:00:00+00:00,0.4833350128334022
2025-10-27 21:00:00+00:00,0.4788981891863404
2025-10-27 22:00:00+00:00,0.4785083315703181
2025-10-27 23:00:00+00:00,0.47698345623314503
2025-10-28 00:00:00+00:00,0.47722624810925607
2025-10-28 01:00:00+00:00,0.47649337041573603
2025-10-28 02:00:00+00:00,0.4786356047363577
2025-10-28 03:00:00+00:00,0.4756690732199532
2025-10-28 04:00:00+00:00,0.4751389931094353
2025-10-28 05:00:00+00:00,0.47594092180604936
2025-10-28 06:00:00+00:00,0.4733479559655448
2025-10-28 07:00:00+00:00,0.4761140441542038
2025-10-28 08:00:00+00:00,0.47692278084345713
2025-10-28 09:00:00+00:00,0.4783004714326648
2025-10-28 10:00:00+00:00,0.47808372079170247
2025-10-28 11:00:00+00:00,0.47777582744572217
2025-10-28 12:00:00+00:00,0.47731026670062227
2025-10-28 13:00:00+00:00,0.4780094059128589
2025-10-28 14:00:00+00:00,0.48189462830994495
2025-10-28 15:00:00+00:00,0.4783463125053081
2025-10-28 16:00:00+00:00,0.4775452311141986
2025-10-28 17:00:00+00:00,0.48105803408719733
2025-10-28 18:00:00+00:00,0.48108360352334373
2025-10-28 19:00:00+00:00,0.47840850297006754
2025-10-28 20:00:00+00:00,0.47194522076271733
2025-10-28 21:00:00+00:00,0.46645804371171556
2025-10-28 22:00:00+00:00,0.4675680338996636
2025-10-28 23:00:00+00:00,0.4683077758821368
2025-10-29 00:00:00+00:00,0.4670988340386051
2025-10-29 01:00:00+00:00,0.46576158780551086
2025-10-29 02:00:00+00:00,0.4659725735088201
2025-10-29 03:00:00+00:00,0.46741106337000043
2025-10-29 04:00:00+00:00,0.4669584193252721
2025-10-29 05:00:00+00:00,0.46823736312373715
2025-10-29 06:00:00+00:00,0.46964973099211177
2025-10-29 07:00:00+00:00,0.4699820448755109
2025-10-29 08:00:00+00:00,0.4704077577794604
2025-10-29 09:00:00+00:00,0.4687023143360338
2025-10-29 10:00:00+00:00,0.46808222724028115
2025-10-29 11:00:00+00:00,0.4676267991955692
2025-10-29 12:00:00+00:00,0.46918625662688335
2025-10-29 13:00:00+00:00,0.4691261026899837
2025-10-29 14:00:00+00:00,0.4674553714202539
2025-10-29 15:00:00+00:00,0.46621820297966604
2025-10-29 16:00:00+00:00,0.4625351830968745
2025-10-29 17:00:00+00:00,0.46218139547515086
2025-10-29 18:00:00+00:00,0.4653053680106503
2025-10-29 19:00:00+00:00,0.45897344540669266
2025-10-29 20:00:00+00:00,0.458565832459495
2025-10-29 21:00:00+00:00,0.461751633532003
2025-10-29 22:00:00+00:00,0.4628920090503298
2025-10-29 23:00:00+00:00,0.4611277543599754
2025-10-30 00:00:00+00:00,0.45608955452740996
2025-10-30 01:00:00+00:00,0.45774968303340813
2025-10-30 02:00:00+00:00,0.45921063419949787
2025-10-30 03:00:00+00:00,0.460470640011855
2025-10-30 04:00:00+00:00,0.4590597441460573
2025-10-30 05:00:00+00:00,0.4524258426762941
2025-10-30 06:00:00+00:00,0.45687742955154764
2025-10-30 07:00:00+00:00,0.4589785417477961
2025-10-30 08:00:00+00:00,0.4609074875885001
2025-10-30 09:00:00+00:00,0.4592317300879567
2025-10-30 10:00:00+00:00,0.45649543684771066
2025-10-30 11:00:00+00:00,0.45601118877936964
2025-10-30 12:00:00+00:00,0.45475871054297573
2025-10-30 13:00:00+00:00,0.447460947459494
