datetime_utc,health_factor
2025-10-27 19:00:00+00:00,0.7686319888311441
2025-10-27 20:00:00+00:00,0.7652608667949075
2025-10-27 21:00:00+00:00,0.7630572983139908
2025-10-27 22:00:00+00:00,0.7624221185511965
2025-10-27 23:00:00+00:00,0.759483186700479
2025-10-28 00:00:00+00:00,0.7599109726967551
2025-10-28 01:00:00+00:00,0.7587819727312288
2025-10-28 02:00:00+00:00,0.761636582775944
2025-10-28 03:00:00+00:00,0.7592017197723265
2025-10-28 04:00:00+00:00,0.7584018610289888
2025-10-28 05:00:00+00:00,0.7591264060175056
2025-10-28 06:00:00+00:00,0.7563187230427914
2025-10-28 07:00:00+00:00,0.7589824890355773
2025-10-28 08:00:00+00:00,0.7602559463224781
2025-10-28 09:00:00+00:00,0.7618552199922758
2025-10-28 10:00:00+00:00,0.7624006864362562
2025-10-28 11:00:00+00:00,0.7625658629485913
2025-10-28 12:00:00+00:00,0.7614754411742889
2025-10-28 13:00:00+00:00,0.7623651625329161
2025-10-28 14:00:00+00:00,0.7683986335506493
2025-10-28 15:00:00+00:00,0.7661497807325977
2025-10-28 16:00:00+00:00,0.7648589942320007
2025-10-28 17:00:00+00:00,0.7689788004415504
2025-10-28 18:00:00+00:00,0.768931985224936
2025-10-28 19:00:00+00:00,0.7652352557307327
2025-10-28 20:00:00+00:00,0.7574466735714558
2025-10-28 21:00:00+00:00,0.7513769352547918
2025-10-28 22:00:00+00:00,0.7536111805963327
2025-10-28 23:00:00+00:00,0.7537398250651769
2025-10-29 00:00:00+00:00,0.7523296811880811
2025-10-29 01:00:00+00:00,0.7495575518063046
2025-10-29 02:00:00+00:00,0.7483238774561068
2025-10-29 03:00:00+00:00,0.7502725922605691
2025-10-29 04:00:00+00:00,0.7493828395742759
2025-10-29 05:00:00+00:00,0.7507978282307878
2025-10-29 06:00:00+00:00,0.7528704581578837
2025-10-29 07:00:00+00:00,0.7538640085575802
2025-10-29 08:00:00+00:00,0.7553606782484914
2025-10-29 09:00:00+00:00,0.7530702061833306
2025-10-29 10:00:00+00:00,0.7523484730960587
2025-10-29 11:00:00+00:00,0.7516232783894353
2025-10-29 12:00:00+00:00,0.7535420029080258
2025-10-29 13:00:00+00:00,0.753168909183034
2025-10-29 14:00:00+00:00,0.7515380421360637
2025-10-29 15:00:00+00:00,0.7492203436445994
2025-10-29 16:00:00+00:00,0.7437933919480343
2025-10-29 17:00:00+00:00,0.7400969850991629
2025-10-29 18:00:00+00:00,0.7438816261015403
2025-10-29 19:00:00+00:00,0.7364739372744726
2025-10-29 20:00:00+00:00,0.737053410279129
2025-10-29 21:00:00+00:00,0.7417718336091266
2025-10-29 22:00:00+00:00,0.7435190079833333
2025-10-29 23:00:00+00:00,0.7405427776180566
