datetime_utc,price_in_eth
2025-08-01T14:00:00+00:00,0.00027752656459843024
2025-08-01T15:00:00+00:00,0.00027606393245496286
2025-08-01T16:00:00+00:00,0.0002766729398565989
2025-08-01T17:00:00+00:00,0.0002797954622316824
2025-08-01T18:00:00+00:00,0.0002794369777451373
2025-08-01T19:00:00+00:00,0.0002811369965759987
2025-08-01T20:00:00+00:00,0.0002844503185362155
2025-08-01T21:00:00+00:00,0.0002824440300290654
2025-08-01T22:00:00+00:00,0.00028259569310662994
2025-08-01T23:00:00+00:00,0.000289003655930061
2025-08-02T00:00:00+00:00,0.0002862222977380832
2025-08-02T01:00:00+00:00,0.00028463588019532433
2025-08-02T02:00:00+00:00,0.00028484897036023344
2025-08-02T03:00:00+00:00,0.0002840564218935736
2025-08-02T04:00:00+00:00,0.0002835978884059772
2025-08-02T05:00:00+00:00,0.00028312213094466924
2025-08-02T06:00:00+00:00,0.00028407591970702913
2025-08-02T07:00:00+00:00,0.0002877534345329023
2025-08-02T08:00:00+00:00,0.00028426009070701275
2025-08-02T09:00:00+00:00,0.00028679994208297057
2025-08-02T10:00:00+00:00,0.00028656718924260606
2025-08-02T11:00:00+00:00,0.0002864323008427655
2025-08-02T12:00:00+00:00,0.00028517762534069287
2025-08-02T13:00:00+00:00,0.000284787977384796
2025-08-02T14:00:00+00:00,0.0002851341743307804
2025-08-02T15:00:00+00:00,0.00028802741945218983
2025-08-02T16:00:00+00:00,0.0002891926175059492
2025-08-02T17:00:00+00:00,0.00028826640495614275
2025-08-02T18:00:00+00:00,0.00029199914901768543
2025-08-02T19:00:00+00:00,0.0002956975117453415
2025-08-02T20:00:00+00:00,0.00029417320871942174
2025-08-02T21:00:00+00:00,0.0002924794181400885
2025-08-02T22:00:00+00:00,0.00029242102431314775
2025-08-02T23:00:00+00:00,0.00029279617387345644
2025-08-03T00:00:00+00:00,0.00029364548629158234
2025-08-03T01:00:00+00:00,0.00029368874887812435
2025-08-03T02:00:00+00:00,0.00029286206190513864
2025-08-03T03:00:00+00:00,0.0002915529248600754
2025-08-03T04:00:00+00:00,0.0002901623171774577
2025-08-03T05:00:00+00:00,0.00029064451556813897
2025-08-03T06:00:00+00:00,0.0002904024897720869
2025-08-03T07:00:00+00:00,0.00029041403774285
2025-08-03T08:00:00+00:00,0.0002895149083320645
2025-08-03T09:00:00+00:00,0.0002891332540461193
2025-08-03T10:00:00+00:00,0.0002885623614779178
2025-08-03T11:00:00+00:00,0.00028688384856150485
2025-08-03T12:00:00+00:00,0.00028685811457476463
2025-08-03T13:00:00+00:00,0.00028603663739968895
2025-08-03T14:00:00+00:00,0.00028650910460741323
2025-08-03T15:00:00+00:00,0.00028791750079068854
2025-08-03T16:00:00+00:00,0.00028802702039833645
2025-08-03T17:00:00+00:00,0.0002863030663280011
2025-08-03T18:00:00+00:00,0.00028678158377071325
2025-08-03T19:00:00+00:00,0.0002864043654988835
2025-08-03T20:00:00+00:00,0.00028575158418870527
2025-08-03T21:00:00+00:00,0.000286452436256491
2025-08-03T22:00:00+00:00,0.0002854937971012486
2025-08-03T23:00:00+00:00,0.000285358148374585
2025-08-04T00:00:00+00:00,0.000286028906136744
2025-08-04T01:00:00+00:00,0.0002819438300537295
2025-08-04T02:00:00+00:00,0.00028270043944982753
2025-08-04T03:00:00+00:00,0.00028019442784142217
2025-08-04T04:00:00+00:00,0.0002812479259742573
2025-08-04T05:00:00+00:00,0.0002827792841384833
2025-08-04T06:00:00+00:00,0.00028321066356456955
2025-08-04T07:00:00+00:00,0.0002823141080284996
2025-08-04T08:00:00+00:00,0.00028147328318116495
2025-08-04T09:00:00+00:00,0.00028143604540220465
2025-08-04T10:00:00+00:00,0.0002817383213602142
2025-08-04T11:00:00+00:00,0.0002810846490538912
2025-08-04T12:00:00+00:00,0.00028115787901641877
2025-08-04T13:00:00+00:00,0.00027996569265411307
2025-08-04T14:00:00+00:00,0.00027644019391475906
2025-08-04T15:00:00+00:00,0.0002747340350372209
2025-08-04T16:00:00+00:00,0.0002744848790118338
2025-08-04T17:00:00+00:00,0.0002712079739931448
2025-08-04T18:00:00+00:00,0.0002713256469526114
2025-08-04T19:00:00+00:00,0.00027141052680294505
2025-08-04T20:00:00+00:00,0.0002729004330539058
2025-08-04T21:00:00+00:00,0.00026988725086899275
2025-08-04T22:00:00+00:00,0.00026893143091705717
2025-08-04T23:00:00+00:00,0.0002681238421506386
2025-08-05T00:00:00+00:00,0.00026888963763490106
2025-08-05T01:00:00+00:00,0.00027057832044216423
2025-08-05T02:00:00+00:00,0.0002712934983254911
2025-08-05T03:00:00+00:00,0.0002718853444912117
2025-08-05T04:00:00+00:00,0.000273581385644298
2025-08-05T05:00:00+00:00,0.00027381226952031857
2025-08-05T06:00:00+00:00,0.00027239883043355344
2025-08-05T07:00:00+00:00,0.00027399202159013173
2025-08-05T08:00:00+00:00,0.0002768587344515399
2025-08-05T09:00:00+00:00,0.0002752737837597289
2025-08-05T10:00:00+00:00,0.00027343522800705376
2025-08-05T11:00:00+00:00,0.00027208102772395326
2025-08-05T12:00:00+00:00,0.00027277418120746525
2025-08-05T13:00:00+00:00,0.0002753739321073092
2025-08-05T14:00:00+00:00,0.00027399362294943633
2025-08-05T15:00:00+00:00,0.0002796255096847479
2025-08-05T16:00:00+00:00,0.0002807528136280595
2025-08-05T17:00:00+00:00,0.0002793929315733573
2025-08-05T18:00:00+00:00,0.00027768336144832296
2025-08-05T19:00:00+00:00,0.000279893785749191
2025-08-05T20:00:00+00:00,0.0002797817250807864
2025-08-05T21:00:00+00:00,0.00028019198701471714
2025-08-05T22:00:00+00:00,0.00028063151029825677
2025-08-05T23:00:00+00:00,0.0002779628676666261
2025-08-06T00:00:00+00:00,0.00027673790693626436
2025-08-06T01:00:00+00:00,0.00027953595389986315
2025-08-06T02:00:00+00:00,0.0002786442397108867
2025-08-06T03:00:00+00:00,0.0002787369971702421
2025-08-06T04:00:00+00:00,0.0002790830383519174
2025-08-06T05:00:00+00:00,0.0002796984887814001
2025-08-06T06:00:00+00:00,0.000275233639769649
2025-08-06T07:00:00+00:00,0.0002755587371585668
2025-08-06T08:00:00+00:00,0.00027473036578636826
2025-08-06T09:00:00+00:00,0.000276435825505925
2025-08-06T10:00:00+00:00,0.00027577548549923627
2025-08-06T11:00:00+00:00,0.00027660022522964754
2025-08-06T12:00:00+00:00,0.0002762882415873067
2025-08-06T13:00:00+00:00,0.0002792909607778623
2025-08-06T14:00:00+00:00,0.0002766968418184925
2025-08-06T15:00:00+00:00,0.00027549998625663724
2025-08-06T16:00:00+00:00,0.0002729691115511704
2025-08-06T17:00:00+00:00,0.00027423119607210034
2025-08-06T18:00:00+00:00,0.00027149698961991323
2025-08-06T19:00:00+00:00,0.0002714983992153611
2025-08-06T20:00:00+00:00,0.0002718675734552514
2025-08-06T21:00:00+00:00,0.00027194428296112836
2025-08-06T22:00:00+00:00,0.00027278345601092316
2025-08-06T23:00:00+00:00,0.0002717141559855383
2025-08-07T00:00:00+00:00,0.00027130198463595
2025-08-07T01:00:00+00:00,0.00027202638005911317
2025-08-07T02:00:00+00:00,0.00027283518716035706
2025-08-07T03:00:00+00:00,0.000273239283339196
2025-08-07T04:00:00+00:00,0.0002733604589318457
2025-08-07T05:00:00+00:00,0.00027289237269770213
2025-08-07T06:00:00+00:00,0.00027114632758004864
2025-08-07T07:00:00+00:00,0.00027039110376822023
2025-08-07T08:00:00+00:00,0.00026968308318246786
2025-08-07T09:00:00+00:00,0.00026854992135954593
2025-08-07T10:00:00+00:00,0.0002671483997089017
2025-08-07T11:00:00+00:00,0.00026157994911537094
2025-08-07T12:00:00+00:00,0.00026103226884829504
2025-08-07T13:00:00+00:00,0.00026012974840886277
2025-08-07T14:00:00+00:00,0.00025955750063355506
2025-08-07T15:00:00+00:00,0.0002617619934399732
2025-08-07T16:00:00+00:00,0.00026074212186096696
2025-08-07T17:00:00+00:00,0.00026199891630730504
2025-08-07T18:00:00+00:00,0.00026145370441234777
2025-08-07T19:00:00+00:00,0.00026140738358770285
2025-08-07T20:00:00+00:00,0.00025952287017651785
2025-08-07T21:00:00+00:00,0.000258263090803175
2025-08-07T22:00:00+00:00,0.0002583154375656021
2025-08-07T23:00:00+00:00,0.0002553568185095424
2025-08-08T00:00:00+00:00,0.0002560644771789718
2025-08-08T01:00:00+00:00,0.0002562884580266072
2025-08-08T02:00:00+00:00,0.00025724840266644247
2025-08-08T03:00:00+00:00,0.0002565067103153155
2025-08-08T04:00:00+00:00,0.00025432347036122267
2025-08-08T05:00:00+00:00,0.0002548949352313955
2025-08-08T06:00:00+00:00,0.0002560610188838852
2025-08-08T07:00:00+00:00,0.000255709706783304
2025-08-08T08:00:00+00:00,0.0002549263002138743
2025-08-08T09:00:00+00:00,0.0002567666379188814
2025-08-08T10:00:00+00:00,0.0002564332564745273
2025-08-08T11:00:00+00:00,0.0002563252626679149
2025-08-08T12:00:00+00:00,0.0002552848610638977
2025-08-08T13:00:00+00:00,0.0002566218226417342
2025-08-08T14:00:00+00:00,0.000250220931776239
2025-08-08T15:00:00+00:00,0.00025137467796216336
2025-08-08T16:00:00+00:00,0.0002533070260320049
2025-08-08T17:00:00+00:00,0.00025221966514312854
2025-08-08T18:00:00+00:00,0.00024834625426933826
2025-08-08T19:00:00+00:00,0.00024683092344613615
2025-08-08T20:00:00+00:00,0.0002465844483800725
2025-08-08T21:00:00+00:00,0.0002464511914689713
2025-08-08T22:00:00+00:00,0.00024709928367730905
2025-08-08T23:00:00+00:00,0.00024831838204263465
2025-08-09T00:00:00+00:00,0.00024908403835288554
2025-08-09T01:00:00+00:00,0.0002491091050278549
2025-08-09T02:00:00+00:00,0.0002480110763507386
2025-08-09T03:00:00+00:00,0.0002480000393333979
2025-08-09T04:00:00+00:00,0.00024672029228877816
2025-08-09T05:00:00+00:00,0.0002448865864306186
2025-08-09T06:00:00+00:00,0.00023952136650303511
2025-08-09T07:00:00+00:00,0.0002403050499679405
2025-08-09T08:00:00+00:00,0.00023972472213766924
2025-08-09T09:00:00+00:00,0.00023932228631822625
2025-08-09T10:00:00+00:00,0.00023692888467924318
2025-08-09T11:00:00+00:00,0.0002372388782945652
2025-08-09T12:00:00+00:00,0.00023883783877108326
2025-08-09T13:00:00+00:00,0.00023856276333155999
2025-08-09T14:00:00+00:00,0.0002397320496032606
2025-08-09T15:00:00+00:00,0.0002376096019918639
2025-08-09T16:00:00+00:00,0.00023784643881370724
2025-08-09T17:00:00+00:00,0.00023742035353031636
2025-08-09T18:00:00+00:00,0.00023622219659637768
2025-08-09T19:00:00+00:00,0.0002355044197909822
2025-08-09T20:00:00+00:00,0.0002345365688866085
2025-08-09T21:00:00+00:00,0.0002334787660589534
2025-08-09T22:00:00+00:00,0.00023368515293111062
2025-08-09T23:00:00+00:00,0.00023490310713132972
2025-08-10T00:00:00+00:00,0.00023426938049138477
2025-08-10T01:00:00+00:00,0.00023274866065301863
2025-08-10T02:00:00+00:00,0.00023259937561103186
2025-08-10T03:00:00+00:00,0.00023529328590530393
2025-08-10T04:00:00+00:00,0.00023613608855863302
2025-08-10T05:00:00+00:00,0.00023554942487994518
2025-08-10T06:00:00+00:00,0.00023685682210102836
2025-08-10T07:00:00+00:00,0.00023663058243966016
2025-08-10T08:00:00+00:00,0.00023865781776162158
2025-08-10T09:00:00+00:00,0.00023729976545008204
2025-08-10T10:00:00+00:00,0.00023683439105069064
2025-08-10T11:00:00+00:00,0.0002380909463353845
2025-08-10T12:00:00+00:00,0.00023864427557342371
2025-08-10T13:00:00+00:00,0.0002380971142048145
2025-08-10T14:00:00+00:00,0.0002396382066458508
2025-08-10T15:00:00+00:00,0.00023683332432167278
2025-08-10T16:00:00+00:00,0.00023693214346614126
2025-08-10T17:00:00+00:00,0.0002362623219577454
2025-08-10T18:00:00+00:00,0.00023631383777804544
2025-08-10T19:00:00+00:00,0.00023601860778328727
2025-08-10T20:00:00+00:00,0.00023512997181433809
2025-08-10T21:00:00+00:00,0.00023784089033594973
2025-08-10T22:00:00+00:00,0.00023692427310913794
2025-08-10T23:00:00+00:00,0.00023604406167721822
2025-08-11T00:00:00+00:00,0.00023517207007729574
2025-08-11T01:00:00+00:00,0.0002341573239484316
2025-08-11T02:00:00+00:00,0.00023278082039192768
2025-08-11T03:00:00+00:00,0.00023231275699213896
2025-08-11T04:00:00+00:00,0.00023207793532166858
2025-08-11T05:00:00+00:00,0.00023133664775697751
2025-08-11T06:00:00+00:00,0.00023255298887776374
2025-08-11T07:00:00+00:00,0.00023251761035349164
2025-08-11T08:00:00+00:00,0.0002343236412055617
2025-08-11T09:00:00+00:00,0.00023378167848228638
2025-08-11T10:00:00+00:00,0.00023440858199386477
2025-08-11T11:00:00+00:00,0.00023590753033801077
2025-08-11T12:00:00+00:00,0.00023927263179776388
2025-08-11T13:00:00+00:00,0.0002391249074356727
2025-08-11T14:00:00+00:00,0.0002335161428062305
2025-08-11T15:00:00+00:00,0.00023341810298305133
2025-08-11T16:00:00+00:00,0.00023109638646033335
2025-08-11T17:00:00+00:00,0.00023164834098197122
2025-08-11T18:00:00+00:00,0.00023249465252666064
2025-08-11T19:00:00+00:00,0.00023268902547464527
2025-08-11T20:00:00+00:00,0.0002352287826136731
2025-08-11T21:00:00+00:00,0.0002352180063900825
2025-08-11T22:00:00+00:00,0.00023752667409913895
2025-08-11T23:00:00+00:00,0.00023630594044054726
2025-08-12T00:00:00+00:00,0.00023604100336553562
2025-08-12T01:00:00+00:00,0.00023547923313021386
2025-08-12T02:00:00+00:00,0.00023427657100788155
2025-08-12T03:00:00+00:00,0.00023265496361871377
2025-08-12T04:00:00+00:00,0.0002335010924947383
2025-08-12T05:00:00+00:00,0.00023247148490258536
2025-08-12T06:00:00+00:00,0.0002328588703447505
2025-08-12T07:00:00+00:00,0.00023280863087976386
2025-08-12T08:00:00+00:00,0.0002320800795910278
2025-08-12T09:00:00+00:00,0.0002318455060845371
2025-08-12T10:00:00+00:00,0.0002334625854154835
2025-08-12T11:00:00+00:00,0.0002338310887378132
2025-08-12T12:00:00+00:00,0.00023317049076918242
2025-08-12T13:00:00+00:00,0.00022760937288583683
2025-08-12T14:00:00+00:00,0.00022909092384616772
2025-08-12T15:00:00+00:00,0.00022633488962483904
2025-08-12T16:00:00+00:00,0.00022369692509194506
2025-08-12T17:00:00+00:00,0.00022409998197130666
